movieId;imdbId
101444;1459858
101446;0052626
101448;1050002
101450;0020062
101456;0892109
101458;1621446
101466;1261041
101468;1977941
101470;0497411
101472;2279313
101476;0101444
101479;0202493
101481;0108243
101483;0134790
101485;0025935
101487;1223893
101489;1780983
101498;1964624
101505;1484521
101508;2072263
101510;0036423
101514;0134178
101525;1817273
101527;1876277
101529;1935902
101531;1745862
101534;0903831
101536;1300155
101538;1531914
101577;1517260
101579;1498858
101581;1711456
101583;1438251
101585;1792643
101590;1043787
101592;0448022
101595;0087001
101597;1509787
101599;1582271
101606;1708537
101612;1814621
101614;1419950
101616;2429312
101627;0037610
101629;2316787
101632;0397853
101634;0493129
101636;0064629
101640;0461936
101642;1171226
101646;1876360
101648;2071620
101650;2118702
101653;1447500
101662;0368343
101664;0222012
101666;0086011
101670;0208654
101672;0481513
101674;0071256
101678;2780668
101680;0085363
101685;1762300
101687;2027064
101689;2220642
101692;1272006
101695;0855822
101703;2357453
101706;0107464
101708;2078523
101710;1891974
101713;0298317
101715;0893406
101717;0088338
101719;0254481
101726;0053768
101728;0395669
101730;0092711
101732;0120316
101734;0008523
101739;1288558
101741;1924429
101747;0060440
101749;0040559
101754;2261389
101756;1535101
101761;1684233
101763;2112210
101765;1986843
101767;1568815
101770;2006810
101782;1460739
101799;0368571
101801;1638350
101803;1980218
101812;0049523
101820;0060408
101823;0204350
101825;0086902
101827;0061590
101829;1185370
101833;2085741
101835;0272440
101844;1864353
101846;1053902
101848;1152840
101850;0388644
101855;2221784
101857;1232206
101862;2131674
101864;1483013
101870;2130142
101872;1709122
101878;1089677
101880;1697064
101884;1507563
101887;0074200
101891;2129928
101893;1595656
101895;0453562
101897;0105651
101902;0057242
101904;1613092
101908;2093099
101916;0066225
101918;1524095
101920;0285663
101922;2209400
101924;0111552
101926;0087010
101935;0048289
101938;0043262
101940;2320029
101942;1854236
101944;2088754
101947;2007385
101952;1680305
101954;0065380
101957;0312525
101962;2140203
101964;1437235
101967;0053388
101969;0272884
101971;1510985
101973;1433811
101975;2782834
101979;1328909
101984;1715853
101986;0036566
101989;0055058
101991;0051413
101997;0795461
101999;1208728
102005;1843287
102007;0903135
102009;1667903
102012;1410272
102025;0061549
102028;2073128
102033;1980209
102035;1582621
102037;1651323
102039;0081597
102047;0033432
102049;0040582
102051;2654124
102058;1325753
102060;1483025
102062;2064713
102064;2051894
102066;1977895
102070;1525366
102072;1645155
102078;1050001
102084;2027128
102086;2625598
102088;1462900
102090;0046026
102093;0026043
102101;0101325
102103;0164336
102107;2239034
102109;0023349
102111;0489062
102113;0988043
102115;0121641
102119;0448182
102121;2378465
102123;1245492
102125;1300854
102127;1076240
102131;0076868
102133;2350608
102138;0021668
102152;1032817
102154;2617456
102156;0045352
102158;0435593
102160;1659338
102165;2055765
102167;1905042
102171;1542482
102174;1701210
102176;0079445
102178;0168504
102180;0046834
102188;0970462
102190;0118248
102192;0023537
102194;1935179
102197;1825842
102199;0065702
102201;0074653
102208;1087828
102210;0240325
102213;0096243
102217;0152183
102219;0083735
102221;0185511
102224;1641400
102231;1718199
102233;0044188
102235;2475544
102242;1159922
102245;1272886
102248;0086607
102250;0075415
102252;0084671
102263;1422675
102265;1422674
102267;0321897
102269;0110625
102273;0092767
102275;1566637
102278;1551630
102280;2060525
102282;1110207
102284;0079287
102286;1821426
102290;2114490
102294;2084977
102297;2048688
102299;2323551
102303;0122648
102305;0079288
102323;0076042
102325;0073471
102327;0196530
102332;1446675
102338;0075202
102340;0076827
102342;0084594
102350;0118782
102352;1130980
102354;1945062
102356;1606339
102360;1477173
102364;0171049
102367;0093306
102369;1240538
102371;0056040
102373;0037386
102376;0407708
102378;0762138
102388;0069840
102390;0179183
102396;1605777
102399;0025031
102403;0187995
102407;1343092
102411;1046936
102413;0074650
102415;0104467
102417;0200135
102419;1740801
102421;0862826
102425;0095483
102429;0098087
102432;0045566
102434;0278490
102436;1637612
102443;1707821
102445;1408101
102447;0141861
102450;2400975
102459;2605244
102461;0241183
102463;1828972
102469;1684925
102477;1520392
102479;2312602
102481;2234155
102483;0978649
102485;0076741
102487;0043782
102495;0795473
102497;0119501
102499;2242712
102509;0022357
102514;0380349
102517;0066603
102521;1078885
102523;1414404
102526;0124169
102529;0073394
102533;1319746
102535;0049762
102541;0077180
102544;0080427
102553;1876248
102557;1959438
102588;2366450
102590;0462246
102596;1407927
102598;0212742
102602;0076391
102604;1779076
102606;1269706
102660;2207050
102662;2555426
102664;0032030
102666;0070233
102672;0220924
102675;1890391
102677;2087850
102682;1727516
102684;1602613
102686;1951261
102688;1344315
102716;1905041
102720;0848537
102735;0078937
102739;0298597
102742;0389448
102744;0023284
102747;0007264
102749;0078938
102751;0455913
102753;2404461
102758;0290230
102760;1489167
102762;0340258
102765;0074259
102777;0430650
102779;0046475
102781;0081152
102783;0896031
102792;2024519
102794;2332523
102796;1848784
102798;2204379
102800;2347569
102802;1731697
102804;0053399
102807;1605735
102817;1789724
102819;1291580
102821;0052923
102823;0262240
102826;1784575
102828;1594921
102830;0204322
102841;0230010
102843;0109167
102845;0032231
102848;1679180
102850;1743378
102852;1091863
102854;1780762
102856;1667355
102858;2599898
102860;2261629
102862;2414454
102868;0062155
102870;1426371
102874;2125500
102876;1723126
102880;1815862
102882;0095063
102895;1341718
102897;1172992
102899;0072867
102901;0005542
102903;1670345
102905;1426329
102908;1155588
102910;0455980
102912;0475296
102917;1015246
102920;1863201
102922;2368553
102924;2061712
102941;1656192
102943;1706365
102949;1590950
102951;1446673
102953;1619037
102956;1261954
102961;0039485
102963;0060112
102965;0062688
102967;0054758
102969;0303970
102972;1426360
102974;2014346
102976;0087117
102978;2284766
102980;0844742
102984;1857842
102986;0107922
102989;0213565
102991;1833844
102993;1727388
102995;1772270
102997;1124001
103003;0429245
103006;0024435
103008;2341664
103010;2112129
103017;1937149
103022;1687221
103027;2094064
103030;2066176
103032;0062900
103036;1600428
103040;0004101
103042;0770828
103044;0006032
103048;2179116
103050;1926313
103052;2064849
103055;1931435
103057;2073086
103059;1674773
103064;1695136
103066;2310157
103068;2148554
103071;1407939
103075;2184339
103078;0107666
103081;1785389
103083;2032557
103085;1879032
103087;0443091
103089;1763270
103091;2147484
103101;0922354
103103;0060307
103105;1176416
103107;2396566
103112;0076341
103114;0099546
103116;1341764
103118;1773294
103120;2224075
103130;1295053
103132;0065711
103135;0882113
103137;2132285
103139;1006823
103141;1453405
103143;2146688
103150;2193418
103162;0865561
103164;1516002
103166;1809387
103171;1978524
103175;0106642
103177;0077159
103180;0071707
103182;0079378
103186;0072355
103190;1468322
103203;1734433
103206;1450320
103208;1736049
103210;1776196
103212;1698651
103219;2103217
103221;1935065
103224;2056740
103226;2104837
103228;1663662
103233;2465238
103235;1924396
103237;1822302
103241;0062978
103243;0054601
103245;0391728
103249;0816711
103253;1535108
103255;2532528
103257;0385013
103259;0177876
103266;0030470
103269;1758610
103271;0093970
103273;0082592
103275;1824254
103277;1985443
103279;1932767
103282;1290472
103286;2352394
103288;2091398
103290;0062671
103292;0054218
103294;0067861
103296;0068951
103299;1959332
103301;2375255
103303;2510874
103306;2051879
103308;0271031
103315;1767354
103317;0397696
103319;2273321
103322;0067622
103324;0051150
103328;0450497
103330;1439573
103333;1871236
103335;1690953
103339;2334879
103341;1213663
103343;2147365
103359;0080000
103361;2113822
103363;0289845
103366;1893256
103368;2172061
103370;1935909
103372;2404463
103374;2081311
103380;0055593
103382;1274273
103384;1210819
103386;1872880
103388;1557720
103406;0043807
103408;0186804
103411;0089034
103413;2106420
103418;1572146
103420;0262571
103422;0238064
103424;0004134
103433;0950740
103435;0026046
103437;0218127
103439;2330866
103444;2397619
103446;1124378
103449;1829012
103452;2481238
103454;1265589
103460;0097429
103462;0109895
103465;1977739
103472;0933877
103474;1276962
103476;1808587
103478;0119348
103481;0411805
103483;2450186
103487;0411806
103489;1523267
103493;2179053
103498;0273549
103500;0084284
103502;1877797
103506;2072933
103515;0043276
103517;0038298
103519;0106258
103521;1528734
103523;0806940
103525;1060256
103528;0084666
103534;1722450
103536;0025347
103539;1714206
103541;1932718
103543;2265534
103545;1625092
103547;1711018
103549;2179121
103551;1668003
103554;2216240
103557;1608217
103559;0117966
103561;2290151
103563;2480784
103567;0061827
103570;2094155
103572;2033981
103574;2620736
103576;0024978
103590;2856930
103593;0069434
103596;2724064
103598;0080835
103600;1600841
103602;2523852
103604;0102358
103606;2205697
103609;0103978
103611;1172957
103614;0121701
103617;0138993
103619;0102579
103621;0099173
103624;2334649
103626;2651774
103629;0469785
103631;2395129
103633;1354556
103635;1553156
103637;0058917
103639;2356180
103641;2385104
103645;0096246
103647;0109761
103651;2296404
103653;0038270
103655;0790736
103657;1625340
103659;2820466
103661;1777034
103663;0060291
103665;2495118
103667;1741243
103669;1480295
103671;1918886
103673;0481348
103676;1613763
103681;0061411
103683;0082861
103685;2375574
103688;1457767
103690;0430065
103695;0058615
103721;1541874
103723;1679235
103727;1160996
103729;1341340
103731;1085362
103736;2012011
103739;0062150
103741;0096894
103743;0056692
103745;2934036
103747;1709652
103749;0039615
103751;2795078
103753;0822813
103755;1860353
103759;0051690
103769;2137359
103772;1430132
103774;1584146
103776;0970529
103779;0060484
103784;1538833
103787;2338846
103790;0282934
103792;1307963
103794;0379199
103798;2499076
103801;2265398
103806;2180277
103808;2318527
103810;1821694
103813;0092549
103816;2272350
103819;2234025
103821;0099387
103823;0031721
103825;1911662
103827;0792988
103829;0103092
103831;0102058
103834;0475271
103836;1820400
103838;0064546
103840;0929806
103842;0453366
103846;1047517
103849;2625030
103851;0026840
103861;1866255
103863;1754946
103865;2053423
103867;1654523
103869;1876261
103871;1337599
103873;1171701
103875;1378702
103877;1479293
103881;0050485
103883;1272878
103908;2954776
103910;1999243
103912;0109900
103920;0450238
103923;0094637
103935;1748043
103966;2459022
103972;1935914
103974;2282662
103976;0158831
103978;1730687
103980;2334873
103982;1925435
103984;2358891
103988;0309872
103990;0096310
103994;2085888
103996;2292959
103998;0146425
104000;0101343
104002;0096824
104011;0034458
104013;0077864
104015;0083675
104017;0181947
104019;1196124
104026;0026075
104028;0042206
104031;1305586
104033;2077747
104035;2325518
104039;0101366
104041;0122961
104043;0114754
104050;0266850
104054;0045077
104059;0101391
104061;1861281
104064;1625350
104066;2243246
104069;2510998
104072;0167565
104074;1854564
104076;2017020
104078;0469021
104085;0099277
104089;2007360
104091;0067592
104093;0787442
104095;0452745
104097;2908228
104099;0078187
104101;0240380
104103;2276000
104116;0098208
104119;0061253
104123;2557848
104126;0044453
104129;2016940
104132;0051226
104135;0050432
104137;2195548
104139;0049944
104141;0346578
104144;1683043
104153;0047960
104155;2380408
104175;0104609
104177;3108864
104179;0110255
104181;0109442
104211;1723121
104213;0087366
104215;1244658
104218;2191701
104224;3010462
104226;1718807
104231;2165735
104233;0031143
104236;0099321
104239;1609113
104241;1650554
104243;1411250
104245;1691917
104247;0123334
104249;0031677
104264;0028850
104266;0903660
104270;0097008
104272;2545118
104274;1413495
104276;1887785
104280;0026123
104283;2013293
104285;1339122
104291;0433927
104294;0060126
104298;1828970
104301;0090637
104303;2357129
104307;0105448
104309;0110583
104312;1538403
104314;2359085
104317;1570090
104319;0790663
104321;2364949
104323;1671513
104331;2295750
104335;0167474
104337;1327773
104339;2294677
104341;0284769
104343;0093468
104345;0057864
104350;2084953
104352;1864253
104354;1288641
104356;2268732
104361;2388637
104363;2034741
104368;1542485
104370;1754858
104372;0049110
104374;2194499
104376;1922736
104379;2112124
104384;2245223
104386;1188990
104388;1464535
104390;0760188
104392;0066735
104406;2219514
104408;1838722
104412;1543807
104414;1906347
104419;1494772
104421;1581845
104423;1852006
104431;1631707
104436;1948209
104438;0057880
104441;2005374
104449;1756427
104451;0068455
104453;0082719
104457;1853739
104459;0051133
104462;0069825
104464;1682949
104472;0443507
104480;0015801
104489;0040271
104491;0038040
104493;0057583
104495;1961179
104498;0068642
104504;2214913
104506;1822311
104508;1198340
104513;0094886
104518;2171867
104520;0215685
104524;0100534
104526;2185178
104540;0113394
104542;0119426
104544;0364447
104546;2302334
104552;1890375
104556;1462757
104561;1146320
104563;0030879
104569;0046480
104571;0080331
104576;1555093
104581;1479688
104583;1563725
104588;0818170
104590;1153040
104595;2042520
104597;1511476
104599;2354495
104601;2180571
104604;1800379
104606;0398029
104608;0443435
104610;0172669
104612;1370803
104625;0040104
104627;0048975
104629;0118668
104631;2103267
104633;1323520
104636;1698010
104638;1615091
104640;0043752
104642;0044012
104644;2546038
104662;0074533
104664;0095177
104667;0113926
104669;1790834
104671;1852770
104673;0080997
104675;0125319
104677;0138797
104680;2450440
104685;1655413
104689;0103002
104691;0106436
104693;0109302
104698;0050414
104701;0101005
104712;2378281
104719;0181315
104721;2755016
104723;0184354
104726;2237822
104728;2515086
104731;0163114
104733;0006684
104736;2218003
104741;0067004
104743;1721672
104746;0250469
104748;0295369
104750;1603314
104757;1822381
104760;2167202
104762;2201548
104764;1971466
104767;2151988
104769;2256858
104772;1504467
104774;2369497
104776;0049083
104778;0282659
104780;0211653
104784;0475289
104795;0048976
104798;2660636
104800;0166791
104803;0077025
104805;0181602
104807;1741225
104809;0047348
104813;1031276
104815;0033369
104817;0051394
104823;1727300
104827;2621714
104829;1038693
104832;0045825
104835;0076191
104837;0093820
104839;0120101
104841;1454468
104843;2094762
104847;0490701
104849;0100031
104854;0059348
104861;2537176
104863;1486834
104865;2117946
104867;1840911
104870;0077414
104872;0838231
104875;2245195
104879;1392214
104881;1206543
104883;2330322
104903;1920945
104906;1985019
104908;2226417
104910;1778924
104913;1979320
104920;0270053
104923;1798291
104925;2404311
104932;0384013
104936;1052003
104938;1144805
104944;2370248
104947;1937449
104952;0093238
104954;0087513
104956;0107292
104959;0387037
104961;0038321
104969;0027969
104971;0379158
104973;0477424
104975;1596753
104984;2285752
104990;1145157
104993;0110215
104996;2229842
104998;2371824
105001;1696194
105011;1926910
105013;0494224
105015;0376720
105017;0023685
105020;0097081
105028;1754367
105030;0886500
105032;2396485
105034;0090005
105037;1758795
105040;1772262
105042;0065198
105044;2023765
105047;0100589
105049;0005074
105051;0005571
105053;1132285
105055;1223932
105057;0050928
105068;2830416
105071;1022883
105073;1925479
105075;1196339
105077;0024961
105079;0192120
105081;0004277
105084;2476154
105086;1532958
105089;2207658
105091;1337117
105096;0073438
105098;0997057
105101;2182163
105104;0189201
105111;0109209
105115;0093196
105117;0091668
105119;0105078
105121;1844203
105126;2312890
105128;1293751
105130;2324384
105133;1580426
105135;0086113
105142;0044396
105144;1063327
105147;1645048
105150;1082862
105155;1040007
105157;1874789
105159;1859446
105161;1658487
105163;3178822
105165;0049964
105176;1861279
105178;0047149
105181;0050722
105184;0091810
105187;2130114
105189;0333395
105191;1488060
105193;2821088
105195;1909348
105197;1821549
105204;1167675
105206;0094651
105211;2390361
105213;2229499
105215;1893326
105217;1488181
105223;0041253
105227;1312203
105234;0865538
105236;0086340
105238;1183908
105240;0452692
105242;2239512
105244;1753653
105246;2027140
105248;2172935
105250;0432232
105252;0085356
105254;2332579
105257;2997766
105266;2615134
105269;1623757
105271;0093076
105275;2179087
105279;0036758
105282;0040473
105288;1753821
105290;2072227
105292;1205071
105296;1969991
105299;1638939
105302;1981140
105304;0078381
105306;0219919
105308;0102848
105310;0105322
105314;1621994
105320;0044367
105323;0483195
105325;2274570
105328;2084773
105330;0069131
105335;0082050
105338;0770214
105340;2659414
105343;2377938
105345;0867334
105347;1808426
105351;2364841
105353;0205011
105355;2278871
105357;2070862
105359;1701215
105364;1846472
105366;0053272
105368;2133239
105375;1847746
105377;2512204
105379;0064684
105382;2409634
105386;2230358
105388;0274738
105390;0098157
105404;2061756
105406;0042176
105408;1692235
105410;0086896
105412;0455949
105414;1721478
105416;0080616
105420;2345112
105423;1846492
105429;2215151
105435;0121244
105439;1606761
105442;1568929
105444;0193493
105446;0093720
105448;0189814
105450;0060558
105453;2717558
105455;1512228
105461;1373149
105463;0882742
105465;0068190
105468;1985966
105470;2823574
105474;1684913
105477;1787988
105481;0066846
105484;1736636
105490;0086876
105492;0439544
105495;1554414
105497;2901584
105499;0055743
105502;1153102
105504;1535109
105506;0256749
105509;0077936
105519;1928340
105521;2390301
105526;0275085
105529;0803890
105531;1745686
105533;0069371
105538;2577990
105540;0166960
105542;1129404
105554;2072145
105560;1422800
105563;1969175
105565;0048623
105569;1043694
105571;0046731
105575;0810951
105577;0473445
105579;1876547
105581;0094383
105583;0100888
105585;2002718
105591;2856738
105593;1450321
105595;0138680
105597;1645131
105599;1060249
105601;0035706
105606;0378420
105608;2481198
105612;0464320
105616;0037722
105618;0104293
105620;1171222
105622;2294965
105628;1232827
105630;2126362
105653;1211956
105659;0037453
105663;1515059
105665;0103314
105700;0453533
105703;2094877
105709;1869416
105713;2261542
105715;1407061
105717;2150209
105720;0062457
105728;0268297
105731;1939659
105733;0063219
105742;1837703
105744;2558550
105746;2708946
105748;0037179
105753;1609492
105755;2193215
105759;0103812
105761;0086980
105763;0077247
105765;1686660
105767;0107748
105769;1821641
105772;0051570
105776;1515725
105778;1937269
105792;0036395
105794;0119576
105796;0033366
105799;2636522
105801;2187884
105803;0059205
105805;1444307
105811;0255198
105813;0070122
105815;1468381
105819;0233277
105821;0047966
105825;0046109
105827;0117089
105829;0101483
105831;1663625
105833;0092676
105835;1825157
105837;0109916
105839;1646212
105841;2445556
105844;2024544
105846;2383616
105849;1727381
105855;2286990
105863;2187115
105865;2544182
105869;1311071
105873;0157894
105884;0412308
105886;1094627
105888;1890383
105890;0092146
105892;1753773
105899;1806971
105901;0133202
105906;0405461
105911;2343617
105915;1527725
105918;1180311
105924;1176725
105926;2170301
105928;1891845
105936;0065776
105938;0056648
105943;2357788
105945;0283090
105948;0101296
105950;0419967
105952;2014351
105954;2017038
105959;0037989
105961;0133104
105963;0189764
105965;1930546
105968;0196632
105972;1319722
105974;0060135
105976;0088765
105978;0112563
105980;0101502
105982;0109323
105985;1611990
105987;2075352
105999;0197273
106002;1731141
106004;0056219
106006;0106479
106011;2616880
106017;1670627
106019;3040528
106022;2446040
106024;0079800
106026;0026373
106028;0039032
106030;1709143
106032;2145637
106046;0083900
106048;0087286
106052;2304583
106054;2691722
106057;0169364
106059;0825244
106062;3063516
106064;1017456
106066;0938305
106068;2188750
106072;1981115
106074;2060305
106076;2973064
106078;0076109
106080;0065737
106082;2083695
106090;1029167
106092;0830535
106094;0366526
106098;1675198
106100;0790636
106102;0404978
106107;2510620
106109;2290840
106111;3004634
106113;1377796
106115;1647292
106130;1686768
106134;1571565
106136;1568323
106138;1381418
106141;2424418
106144;2304426
106147;1275590
106156;1937419
106158;0099436
106160;1733105
106163;2852400
106165;2263058
106168;0116975
106170;0110796
106173;1854551
106188;0014702
106190;0047400
106193;0826099
106195;1894476
106197;1698648
106200;2094018
106202;1673376
106204;2299842
106208;2369331
106210;1835955
106212;0774118
106214;1468387
106220;2836450
106222;2302529
106224;0377029
106226;1726888
106228;1576421
106230;1666305
106232;0042883
106234;1836808
106236;2204371
106238;2093944
106240;1621039
106243;0314111
106245;0064470
106250;0098965
106254;1456060
106256;0140613
106268;0421696
106270;0044402
106272;1678040
106275;0109498
106277;0101509
106286;0379708
106295;0057924
106297;0049358
106300;0053240
106302;0387596
106306;0420917
106310;0785012
106320;0265104
106324;1470021
106326;2167791
106330;1204975
106332;2492916
106334;2262456
106336;2765340
106342;0050128
106344;2403029
106346;0075409
106348;0290014
106351;0051369
106353;0839851
106355;1845283
106363;2165955
106365;0072228
106369;1727358
106374;1757769
106376;0085867
106378;0075436
106384;0139060
106387;0112594
106389;0191019
106391;0816362
106397;0437489
106399;0071974
106401;0347330
106403;0452011
106405;1413493
106407;2402179
106417;1796406
106421;2386327
106423;1853548
106431;0479879
106434;0092750
106436;2315628
106438;2431286
106441;0816442
106443;2083355
106450;1085382
106452;2718492
106455;2256749
106458;1250757
106460;0278067
106462;0046164
106464;3277552
106466;0015493
106471;1485763
106473;2375379
106475;1604070
106483;0050112
106485;0099260
106487;1951264
106489;1170358
106491;1335975
106493;0069228
106495;2332514
106498;0046264
106501;1359553
106503;1092058
106506;0108956
106508;1905040
106510;0071679
106515;1344355
106517;2396226
106519;1805516
106521;0053651
106523;0054881
106525;0035771
106527;1890371
106529;0158591
106538;0062979
106540;2387559
106542;1196948
106549;0099089
106559;0974977
106561;1029231
106563;0070479
106565;0229367
106579;2518924
106581;0034504
106583;0040155
106590;2415464
106592;1605765
106594;2147048
106599;2314886
106607;0198913
106609;0111159
106611;0109449
106614;0116717
106616;0075990
106618;0284334
106620;0069530
106624;1396226
106634;0808435
106642;2779318
106644;0051015
106646;1386683
106648;1743724
106672;0099280
106674;0109494
106676;0088963
106680;3021058
106682;2215562
106684;1592292
106686;1789810
106688;0203425
106690;0040577
106696;2294629
106698;0164882
106700;0808265
106702;0082272
106704;0074412
106722;0263238
106725;0099259
106727;2853614
106729;0089185
106734;2168854
106736;0058933
106739;1129441
106741;2106675
106745;0062310
106747;1839522
106749;1838603
106751;0113637
106753;2429292
106762;1703049
106766;2042568
106768;1426374
106782;0993846
106785;2312718
106791;0089338
106794;0112763
106820;2628830
106822;0076765
106824;0084643
106832;0049745
106834;1885171
106836;2086799
106839;2304771
106841;1322269
106848;0059080
106850;0056714
106852;0200309
106854;1833888
106859;2786278
106861;2976920
106863;2405182
106866;0499456
106868;1510686
106870;2231554
106873;0860907
106877;1641624
106879;2486630
106881;2224004
106883;1462901
106887;0120381
106889;3089388
106892;2430104
106895;1261900
106897;1536440
106906;0060446
106910;1015999
106914;2167873
106916;1800241
106918;0359950
106920;1798709
106922;0057503
106924;0057715
106927;1381512
106963;0069483
106967;0064036
106970;1017428
106972;0877351
106981;1629747
106983;2752200
106986;0089488
106988;2177509
106990;0035022
106992;0072030
106994;0129767
106996;0052242
106998;0164982
107000;2421662
107002;2359427
107004;2201221
107011;1730311
107013;0188504
107017;2071550
107020;0094962
107022;0033056
107024;2704212
107028;0254334
107032;0215135
107039;0054230
107042;3385404
107050;0340380
107052;1785612
107055;0122037
107057;1285482
107059;0118942
107061;0088334
107065;0489085
107067;1331115
107069;1091191
107075;0112668
107077;0406649
107079;2299368
107081;0057714
107083;2235902
107085;1571401
107096;1764282
107098;0052063
107100;0069214
107102;1727523
107106;0112820
107115;1696192
107117;1638364
107128;0076313
107130;2663812
107132;0091560
107137;0835378
107141;2140373
107143;1596572
107145;2287675
107147;1810798
107153;0060434
107155;0044477
107157;0053672
107159;0130377
107161;0191664
107172;1446208
107174;0057442
107176;0425624
107178;0783522
107183;2674152
107185;0074226
107188;0164984
107194;0015036
107196;1817287
107199;3216510
107202;2826922
107204;1646221
107207;2095568
107209;2198241
107213;1838520
107215;0795426
107217;1041804
107224;2763790
107226;0217066
107230;0106683
107232;0087998
107234;0101688
107236;0064688
107238;0082998
107241;0452604
107243;0259340
107248;0081250
107252;0401019
107262;0202154
107264;0123335
107266;2430084
107268;0116056
107270;0118951
107274;1764275
107278;0073324
107281;0113224
107289;0162854
107295;1605803
107297;2244856
107299;1935749
107302;2275471
107304;1288461
107306;1422651
107309;2184331
107312;0249677
107314;1321511
107316;0180657
107326;1695765
107328;0065744
107334;0057967
107338;2969050
107342;0059942
107344;0143012
107346;0199905
107348;1229340
107350;2093109
107352;2299248
107354;2505938
107357;2536846
107359;2400283
107361;3003668
107368;2883224
107370;0071950
107372;1455810
107380;3009336
107382;2319863
107397;0057556
107400;2707792
107402;0039266
107404;0077525
107406;1706620
107408;0070861
107410;0086723
107412;0060584
107418;1568816
107422;2325719
107424;0099401
107426;0090930
107430;0066221
107434;1450364
107436;2345567
107445;0077233
107447;2166616
107449;1292569
107456;0104101
107458;0101741
107460;0087373
107462;2458106
107466;0088701
107469;0817307
107477;0078058
107481;1128071
107484;3415676
107499;2062575
107501;2258233
107503;0182719
107505;0080764
107516;2836166
107535;0137427
107537;1879030
107539;2325741
107541;1906329
107543;1560671
107546;0080530
107548;1657284
107551;1623765
107555;0845439
107557;1663143
107559;1384927
107561;1670388
107563;1083448
107565;2987732
107567;2421234
107569;0068692
107573;1686053
107575;1664971
107577;1282152
107579;2389120
107581;2669832
107584;0342771
107589;3421186
107591;2325909
107595;1907628
107601;2147550
107603;2325717
107610;0184197
107612;3104078
107614;2570738
107617;2419284
107619;2357790
107621;2173366
107623;2928078
107625;3194532
107627;2101473
107630;1247667
107632;0008950
107634;0104362
107636;2513616
107638;0073138
107640;0177511
107643;1874522
107645;2352230
107647;0985680
107649;1954315
107651;2374196
107653;1669698
107656;0082835
107658;0093543
107662;0186725
107664;0066572
107667;1592530
107669;2208272
107671;2182209
107673;0124621
107675;2572632
107677;1427298
107682;0079117
107684;2025667
107686;1091666
107688;0337610
107690;0075647
107692;2088871
107696;2091318
107698;1429432
107700;1356790
107702;1661382
107704;3165608
107707;0422091
107710;3011874
107713;1341746
107716;1942989
107718;0362192
107723;0465657
107725;1421383
107730;1201658
107732;0982913
107735;2281095
107737;2369396
107740;0248965
107743;3311384
107745;2317524
107747;0162503
107752;0069536
107754;2072236
107756;1311060
107758;1509788
107762;0106743
107765;0099462
107767;0988086
107769;2473682
107771;1714915
107778;0067249
107780;2227830
107782;0025189
107827;0307538
107836;0185157
107840;1176095
107842;0076706
107846;0110420
107848;1814930
107851;1081731
107853;0073034
107855;0061580
107858;0282178
107860;0097260
107863;0484360
107865;0119204
107867;0400201
107869;0082461
107875;0068704
107877;0065163
107879;0059887
107881;1941541
107883;2350496
107885;1776222
107890;0020094
107894;0168922
107897;0112998
107899;0109760
107901;0446463
107903;0053306
107906;1833843
107910;2113683
107912;0382721
107914;0080711
107916;2707858
107919;1135083
107928;0290916
107943;0271984
107945;1847548
107947;0099103
107949;1700845
107951;2295196
107953;2263944
107955;1774358
107958;1634003
107960;1107812
107962;2325002
107964;1305131
107966;0092734
107968;0061081
107970;2178929
107972;0026409
107974;0026137
107976;0040342
107978;2331143
107980;2058107
107982;1844770
107984;0047220
107987;1758595
107990;1618445
107997;2309021
107999;0142244
108001;0452029
108003;0025132
108005;0124578
108007;0029989
108010;0039595
108012;0101970
108014;0388377
108016;1391116
108041;2315200
108043;2370224
108046;0022409
108048;0062373
108050;1024188
108052;0346039
108054;3155604
108056;3218680
108063;0311926
108065;0417046
108070;1292039
108072;0097335
108074;0113935
108076;2459100
108078;1937118
108085;2395385
108088;2112206
108090;0142250
108092;0861730
108095;0285104
108097;1279185
108100;1623777
108120;2288005
108125;0037505
108127;1999141
108130;1113810
108132;1850419
108134;0416960
108136;0049453
108138;0069117
108141;1844643
108143;2355540
108146;2236182
108149;3091552
108151;0116497
108153;1801123
108156;1408253
108158;0023327
108160;1736552
108186;0206179
108188;1205537
108190;1840309
108192;1094249
108194;0111170
108196;0086357
108200;2304953
108202;0322526
108209;1946269
108212;2707848
108214;0084540
108216;2842128
108218;0025725
108220;2486682
108237;1723642
108239;0099557
108241;0082367
108243;2752758
108246;3019694
108248;2673812
108250;0403539
108253;0491145
108255;0135037
108257;0050152
108261;0113063
108265;0058403
108267;2397489
108271;0367232
108280;1930294
108282;0099578
108285;1793239
108287;2201034
108289;0481522
108306;0035807
108311;0038780
108313;0217363
108316;0371530
108318;1540741
108328;0782700
108330;0198837
108332;0356922
108342;0056636
108360;0024360
108370;0022635
108389;0296625
108395;0162556
108401;1504403
108403;1327599
108405;0052382
108407;0249259
108410;0177293
108413;0135509
108422;2248944
108425;1876330
108427;0069808
108445;2296697
108447;1734067
108466;0387541
108468;1464191
108473;0135520
108476;0135673
108479;0106946
108481;0965484
108488;2297063
108491;0953404
108493;0439574
108495;0985119
108497;1844633
108499;0029695
108501;3060952
108503;0063000
108506;2328549
108508;2094890
108510;2078586
108512;1592521
108514;2178470
108516;2936174
108518;1094661
108520;1386654
